282.0335032,69.69563382,86
278.8850933,63.5198925,86
289.0299696,83.10732957,86
284.1324431,78.09782266,86
280.6342099,75.04970999,86
286.231383,56.65501266,86
296.0264361,94.16005117,86
291.1289096,89.0975336,86
294.6271428,51.28326627,86
303.0229025,101.263479,86
308.1827965,108.7777393,86
313.8674255,46.74791022,86
321.1819132,116.1570635,86
333.1077083,123.2894062,86
350.5988744,41.91805053,86
349.8992278,129.6241795,86
364.5918073,134.8192237,86
378.0017014,139.3840301,86
399.5741396,37.78487601,86
397.1889806,144.6864342,86
413.5670725,149.4302855,86
434.5564719,154.6540438,86
455.5458712,34.28948594,86
455.5458712,159.1157739,86
474.786154,163.6835254,86
497.52467,168.1828047,86
511.5176029,31.68036775,86
525.5105358,173.6163969,86
551.747285,179.196715,86
567.4893345,29.20377621,86
577.9840342,184.0528696,86
604.2207834,188.643971,86
623.4610661,27.34840328,86
630.4575326,193.4953926,86
658.4433984,197.8687716,86
679.4327978,25.71666905,86
684.6801476,201.8209053,86
714.4151301,206.4896294,86
735.4045294,24.27544186,86
749.3974623,210.9425244,86
791.3762611,23.1820971,86
786.1289112,215.8411909,86
824.6094767,220.1181869,86
847.3479927,22.24612772,86
868.3373921,224.6912165,86
903.3197243,21.5089483,86
915.5635406,228.984497,86
959.291456,20.74692013,86
966.2879224,233.0048965,86
1015.263188,20.1174186,86
1022.259654,236.8233202,86
1071.234919,19.60387788,86
1078.231386,239.7471892,86
1127.206651,19.09033716,86
1134.203117,242.198932,86
1183.178383,18.70932307,86
1190.174849,243.8141004,86
1239.150114,18.36144065,86
1246.146581,244.8991622,86
1295.121846,18.01355823,86
1302.118312,245.213913,86
1351.093577,17.76507078,86
1358.090044,245.213913,86
1407.065309,17.53314916,86
1414.061775,245.213913,86
1463.037041,17.26809589,86
1470.033507,245.213913,86
1519.008772,17.19354965,86
1526.005239,245.213913,86
1574.980504,17.08587176,86
1581.97697,245.213913,86
1630.952236,16.87051597,86
1637.948702,245.213913,86
1686.923967,16.83738431,86
1693.920434,245.213913,86
1742.895699,16.6054627,86
1749.892165,245.213913,86
1798.86743,16.6054627,86
1805.863897,245.213913,86
1854.839162,16.37354108,86
1861.835629,245.213913,86
1910.810894,16.34040942,86
1917.80736,245.213913,86
1966.782625,16.34040942,86
1973.779092,245.213913,86
2022.754357,16.34040942,86
2029.750823,245.213913,86
2078.726089,16.1581853,86
2085.722555,245.213913,86
2134.69782,16.07535615,86
2141.694287,245.213913,86
2190.669552,16.07535615,86
2197.666018,245.213913,86
2246.641284,16.07535615,86
2253.63775,245.213913,86
2302.613015,16.07535615,86
2309.609482,245.213913,86
2358.584747,16.07535615,86
2365.581213,245.213913,86
2414.556478,16.07535615,86
2421.552945,245.213913,86
2470.52821,16.07535615,86
2477.524677,245.213913,86
2526.499942,16.07535615,86
2533.496408,245.213913,86
2582.471673,16.24101444,86
2589.46814,245.213913,86
2638.443405,16.34040942,86
2645.439871,245.213913,86
2694.415137,16.34040942,86
2701.411603,245.213913,86
2750.386868,16.34040942,86
2757.383335,245.213913,86
2806.3586,16.52263355,86
2813.355066,245.213913,86
2862.330332,16.6054627,86
2869.326798,245.213913,86
2918.302063,16.73798934,86
2925.29853,245.213913,86
2974.273795,16.87051597,86
2981.270261,245.213913,86
3030.245526,17.00304261,86
3037.241993,245.213913,86
3086.217258,17.13556925,86
3093.213725,245.213913,86
3142.18899,17.25981297,86
3149.185456,245.213913,86
3198.160721,17.43375418,86
3205.157188,245.213913,86
3254.132453,17.64910997,86
3261.128919,245.213913,86
3310.104185,17.86446576,86
3317.100651,245.213913,86
3366.075916,18.12951903,86
3373.072383,245.213913,86
3422.047648,18.41113814,86
3429.044114,245.213913,86
3478.01938,18.7258889,86
3485.015846,245.213913,86
3533.991111,19.02407384,86
3540.987578,245.213913,86
3589.962843,19.38852209,86
3596.959309,245.213913,86
3645.934574,19.78610201,86
3652.931041,245.213913,86
3701.906306,20.23337941,86
3708.902773,245.213913,86
3757.878038,20.69722264,86
3764.874504,245.213913,86
3813.849769,21.1776317,86
3820.846236,245.3795713,86
3869.821501,21.77400157,86
3876.817967,245.4789663,86
3925.793233,22.27925938,86
3932.789699,245.4789663,86
3981.764964,23.00815589,86
3988.761431,245.4789663,86
4037.736696,24.01038859,86
4044.733162,245.4789663,86
4093.708428,25.58414241,86
4100.704894,245.4789663,86
4149.680159,27.14961332,86
4156.676626,245.4789663,86
4205.651891,28.71508423,86
4212.648357,245.4789663,86
4261.623622,30.45449635,86
4268.620089,245.4789663,86
4317.595354,32.36784969,86
4324.591821,245.4789663,86
4373.567086,34.14867638,86
4380.563552,245.4789663,86
4429.538817,36.18627344,86
4436.535284,245.4789663,86
4485.510549,38.29841673,86
4492.507015,245.4789663,86
4541.482281,40.41056002,86
4548.478747,245.4789663,86
4597.454012,42.76290784,86
4604.450479,245.4789663,86
4653.425744,45.12353858,86
4660.42221,245.4789663,86
4709.397476,47.5835643,86
4716.393942,245.4789663,86
4765.369207,50.30864329,86
4772.365674,245.4789663,86
4821.340939,52.9923077,86
4828.337405,245.4789663,86
4877.31267,55.91617665,86
4884.309137,245.4789663,86
4933.284402,58.87317726,86
4940.280869,245.4789663,86
4989.256134,62.06209948,86
4996.2526,245.4789663,86
5045.227865,65.46637749,86
5052.224332,245.4789663,86
5101.199597,68.9783334,86
5108.196063,245.4789663,86
5157.171329,72.82988881,86
5164.167795,245.4789663,86
5211.393944,76.76372117,86
5220.139527,245.4789663,86
5263.867442,80.84554162,86
5276.111258,245.4789663,86
5316.34094,85.245426,86
5332.08299,245.4789663,86
5367.065322,90.02522007,86
5388.054722,245.4789663,86
5410.793238,94.49498213,86
5444.026453,245.4789663,86
5451.02292,98.97076812,86
5500.114793,245.5496471,86
5487.754369,103.5576623,86
5522.736701,108.026755,86
5555.969917,245.6114929,86
5561.217266,112.2535516,86
5597.948715,116.6895796,86
5611.941648,245.6114929,86
5635.316207,121.2051236,86
5667.91338,245.6114929,86
5670.537055,125.4871396,86
5704.644829,129.6920994,86
5723.885111,245.6114929,86
5736.540485,133.9850854,86
5767.613027,138.3164544,86
5779.856843,245.6114929,86
5799.097126,142.8297227,86
5835.828575,245.6114929,86
5830.169668,147.4092543,86
5858.567091,151.7826333,86
5891.800306,245.6114929,86
5886.552956,156.0234857,86
5913.139529,160.2201626,86
5947.772038,245.6114929,86
5940.775572,164.5797368,86
5968.761437,169.1933204,86
6003.74377,245.6114929,86
5996.39748,173.8085605,86
6019.754914,178.0738794,86
6043.973452,182.3300233,86
6059.715501,245.6114929,86
6068.461084,186.8927262,86
6092.679622,191.5610134,86
6115.687233,245.2884592,86
6112.34801,195.8658122,86
6133.178399,200.2321633,86
6152.418682,204.7667831,86
6171.658965,243.0272235,86
6171.817975,209.4558165,86
6188.100661,213.7255838,86
6202.348011,218.1061916,86
6211.888647,237.4301818,86
6212.938117,222.7108899,86
6221.037872,228.1179767,86
6225.007021,233.0214623,86
668.9380981,106.6131376,90
677.3338578,114.4366268,90
674.1854479,99.26895306,90
681.1819144,94.92870567,90
688.1783809,121.3015066,90
697.5070028,88.75885442,90
700.4221971,126.2712555,90
717.2137166,131.1879938,90
721.4115965,83.44306372,90
728.408063,135.7027346,90
745.8992291,78.72732419,90
749.3974623,141.1363267,90
768.6377451,146.2695252,90
775.6342115,73.97477171,90
787.8780278,150.8107713,90
812.3656604,69.57194229,90
808.8674272,155.0516237,90
829.8568266,159.4250028,90
856.0935758,65.07962908,90
852.5953425,164.5241229,90
875.3338585,168.6135163,90
906.8179576,60.95218889,90
899.8214911,173.0531587,90
926.0582403,177.9093133,90
962.7896892,57.35740384,90
952.2949895,182.164365,90
982.0299719,186.6813146,90
1018.761421,54.20989619,90
1015.263188,191.9116993,90
1048.496403,196.4293851,90
1074.733152,51.68360716,90
1081.729619,201.3741012,90
1116.711951,206.0920495,90
1130.704884,49.71227342,90
1149.945167,210.6833612,90
1186.676616,47.84861757,90
1186.676616,215.0641029,90
1230.404531,219.4833565,90
1242.648347,46.30799541,90
1281.128913,223.3967152,90
1298.620079,45.20636773,90
1337.100644,226.5442229,90
1354.591811,44.32009584,90
1393.072376,228.9131365,90
1410.563542,43.50837018,90
1449.044108,230.6691145,90
1466.535274,42.84573699,90
1505.015839,231.9612492,90
1522.507006,42.24936712,90
1560.987571,232.855804,90
1578.478737,41.75239223,90
1616.959303,233.3693447,90
1634.450469,41.35481232,90
1672.931034,233.4190422,90
1690.4222,41.07319321,90
1728.902766,233.2533839,90
1746.393932,40.6756133,90
1784.874498,233.153989,90
1802.365664,40.59278415,90
1840.846229,233.153989,90
1858.337395,40.54308666,90
1896.817961,233.153989,90
1914.309127,40.29459921,90
1952.789692,233.153989,90
1970.280859,40.07924343,90
2008.761424,233.1871206,90
2026.25259,40.07924343,90
2064.733156,233.153989,90
2082.224322,40.0626776,90
2120.704887,233.153989,90
2138.196054,40.0626776,90
2176.676619,233.153989,90
2194.167785,40.0626776,90
2232.648351,233.153989,90
2250.139517,40.0626776,90
2288.620082,233.153989,90
2306.111248,40.0626776,90
2344.591814,233.153989,90
2362.08298,40.0626776,90
2400.563546,233.153989,90
2418.054712,40.0626776,90
2456.535277,233.153989,90
2474.026443,40.27803338,90
2512.507009,233.153989,90
2529.998175,40.32773087,90
2568.47874,232.9055015,90
2585.969907,40.37742836,90
2624.450472,232.8889357,90
2641.941638,40.3442967,90
2680.422204,232.8889357,90
2697.91337,40.32773087,90
2736.393935,232.8889357,90
2753.885102,40.32773087,90
2792.365667,232.6901457,90
2809.856833,40.2283359,90
2848.337399,232.6238824,90
2865.828565,40.0626776,90
2904.30913,232.6238824,90
2921.800296,40.0626776,90
2960.280862,232.6238824,90
2977.772028,40.0626776,90
3016.252594,232.6570141,90
3033.74376,40.0626776,90
3072.224325,232.6238824,90
3089.715491,40.0626776,90
3128.196057,232.6238824,90
3145.687223,40.05439468,90
3184.167788,232.6238824,90
3201.658955,39.93015096,90
3240.13952,232.6238824,90
3257.630686,39.93015096,90
3296.111252,232.6238824,90
3313.602418,40.02954594,90
3352.082983,232.6238824,90
3369.57415,40.0626776,90
3408.054715,232.6238824,90
3425.545881,40.0626776,90
3464.026447,232.6238824,90
3481.517613,40.0626776,90
3519.998178,232.6238824,90
3537.489344,40.16207258,90
3575.96991,232.6238824,90
3593.461076,40.52652083,90
3631.941642,232.6238824,90
3649.432808,40.6756133,90
3687.913373,232.6238824,90
3705.404539,41.10632487,90
3743.885105,232.6238824,90
3761.376271,41.52047061,90
3799.856836,232.6238824,90
3817.348003,42.01744551,90
3855.828568,232.6238824,90
3873.319734,42.58068372,90
3911.8003,232.6238824,90
3929.291466,43.27644857,90
3967.772031,232.6238824,90
3985.263197,43.98877924,90
4023.743763,232.6238824,90
4041.234929,44.83363656,90
4079.715495,232.6238824,90
4097.206661,45.78617177,90
4135.687226,232.6238824,90
4153.178392,46.92093111,90
4191.658958,232.6238824,90
4209.150124,48.32902663,90
4247.63069,232.6238824,90
4265.121856,49.82823423,90
4303.602421,232.6238824,90
4321.093587,51.34400765,90
4359.574153,232.6238824,90
4377.065319,53.0999856,90
4415.545884,232.6238824,90
4433.037051,55.18728014,90
4471.517616,232.6238824,90
4489.008782,57.0592189,90
4527.489348,232.6238824,90
4544.980514,59.41156672,90
4583.461079,232.6238824,90
4600.952245,61.66451957,90
4639.432811,232.6238824,90
4656.923977,63.9671699,90
4695.404543,232.6238824,90
4712.895709,66.59285391,90
4751.376274,232.6238824,90
4768.86744,69.15227461,90
4807.348006,232.6238824,90
