Time (s),Velocity (m/s),Torque Commanded (Nm),Brake Commanded (N),Pack Voltage (V),Discharge (Wh),Base Speed (m/s),Kv,Motor Power (W),Iq Current (A)
10.173656515255145,26.51468849182129,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.183157623700883,26.312719345092773,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.19273242066598,26.110214233398438,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.202382249924696,25.907194137573242,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.212108482941707,25.70368194580078,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.221912519641918,25.49970054626465,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.231795788458882,25.29527473449707,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.241759747104258,25.090429306030273,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.251805882589585,24.885190963745117,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.261935711989539,24.67958641052246,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.272150764118866,24.47368812561035,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.282452574984058,24.267578125,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.292842694350892,24.061321258544922,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.303322692028969,23.85496711730957,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.313894169799322,23.64853858947754,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.324558773496996,23.442033767700195,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
10.33531820700468,23.235424041748047,0.0,0.0,585.3510800721308,66.88445448047318,44.72612881625367,10.14,0.0,0.0
